season,index,celebrity_name,week,ADCI_actual,ADCI_rule1,ADCI_rule2,ADCI_rule4
28,327,Sailor Brinkley-Cook,4,15.635906829909038,16.25620886134609,15.635906829909038,15.635906829909038
28,328,Sean Spicer,4,15.316950106815366,15.92459860268024,15.316950106815366,15.316950106815366
28,330,Lauren Alaina,4,17.089935089343,17.76792080314688,17.089935089343,17.089935089343
28,331,Ally Brooke,4,15.494372135745039,16.10905925406807,15.494372135745039,15.494372135745039
28,332,Karamo Brown,4,15.631511524535208,16.251639187009726,15.631511524535208,15.631511524535208
28,333,Hannah Brown,4,16.12783103903595,16.767648509491277,16.12783103903595,16.12783103903595
28,322,Kate Flannery,5,15.68676634541551,16.309086057127185,15.68676634541551,15.68676634541551
28,323,James Van Der Beek,5,15.98905737233066,16.62336946415309,15.98905737233066,15.98905737233066
28,324,Kel Mitchell,5,16.37950860655065,17.029310538290808,16.37950860655065,16.37950860655065
28,327,Sailor Brinkley-Cook,5,15.77843897451284,16.40439548955641,15.77843897451284,15.77843897451284
28,328,Sean Spicer,5,78.94882505176055,82.08085423893245,78.94882505176055,78.94882505176055
28,330,Lauren Alaina,5,15.717236169840204,16.340764669388346,15.717236169840204,15.717236169840204
28,331,Ally Brooke,5,16.169362535661953,16.810827628606077,16.169362535661953,16.169362535661953
28,332,Karamo Brown,5,16.141783599071736,16.782154590434295,16.141783599071736,16.141783599071736
28,333,Hannah Brown,5,15.283549171715642,15.889872597783178,15.283549171715642,15.283549171715642
28,322,Kate Flannery,6,16.19821839181116,16.84082824382701,16.19821839181116,16.19821839181116
28,323,James Van Der Beek,6,15.477942119550942,16.09197743222352,15.477942119550942,15.477942119550942
28,324,Kel Mitchell,6,15.692365334596959,16.31490716737913,15.692365334596959,15.692365334596959
28,327,Sailor Brinkley-Cook,6,15.572113137044441,16.189884368208297,15.572113137044441,15.572113137044441
28,328,Sean Spicer,6,80.52854468457198,83.72324393674194,80.52854468457198,80.52854468457198
28,330,Lauren Alaina,6,15.528599409418579,16.1446443797435,15.528599409418579,15.528599409418579
28,331,Ally Brooke,6,17.384043466467062,18.07369694126346,17.384043466467062,17.384043466467062
28,332,Karamo Brown,6,15.858373474952181,16.487501122539825,15.858373474952181,15.858373474952181
28,333,Hannah Brown,6,15.93990530516698,16.572267453986896,15.93990530516698,15.93990530516698
28,322,Kate Flannery,7,15.531374755195944,16.14752982803314,15.531374755195944,15.531374755195944
28,323,James Van Der Beek,7,15.395394530733933,16.00615504536695,15.395394530733933,15.395394530733933
28,324,Kel Mitchell,7,15.588555354248948,16.206978875097324,15.588555354248948,15.588555354248948
28,328,Sean Spicer,7,15.35969725825646,79.84520801813785,76.7984862912823,76.7984862912823
28,330,Lauren Alaina,7,17.105202615401698,17.78379401696851,17.105202615401698,17.105202615401698
28,331,Ally Brooke,7,15.39805218272135,16.00891813076124,15.39805218272135,15.39805218272135
28,332,Karamo Brown,7,15.86215404505091,16.491431674045952,15.86215404505091,15.86215404505091
28,333,Hannah Brown,7,15.699054769754087,16.321861983384473,15.699054769754087,15.699054769754087
28,322,Kate Flannery,8,15.657851367761232,16.27902397495425,15.657851367761232,15.657851367761232
28,323,James Van Der Beek,8,16.311621952039896,16.958730709015164,16.311621952039896,16.311621952039896
28,324,Kel Mitchell,8,16.21298650485952,16.856182232106274,16.21298650485952,16.21298650485952
28,328,Sean Spicer,8,79.07800946436353,82.2151636087534,79.07800946436353,79.07800946436353
28,330,Lauren Alaina,8,15.937248817463049,16.569505579065126,15.937248817463049,15.937248817463049
28,331,Ally Brooke,8,15.978062054310971,16.611937943860127,15.978062054310971,15.978062054310971
28,333,Hannah Brown,8,17.535783925622024,18.23145719294398,17.535783925622024,17.535783925622024
28,323,James Van Der Beek,9,15.369133942722863,15.978852656821557,15.369133942722863,15.369133942722863
28,324,Kel Mitchell,9,15.975380127686343,16.609149620814012,15.975380127686343,15.975380127686343
28,328,Sean Spicer,9,77.81736963703875,80.90451213488285,77.81736963703875,77.81736963703875
28,330,Lauren Alaina,9,16.138908888245428,16.77916583512149,16.138908888245428,16.138908888245428
28,331,Ally Brooke,9,16.69005094332396,17.35217259815042,16.69005094332396,16.69005094332396
28,333,Hannah Brown,9,17.291711679507614,17.9777022011002,17.291711679507614,17.291711679507614
28,323,James Van Der Beek,10,78.92439985340509,82.05546005295619,78.92439985340509,78.92439985340509
28,324,Kel Mitchell,10,15.690472021674651,16.312938743632447,15.690472021674651,15.690472021674651
28,330,Lauren Alaina,10,15.69291352506731,16.315477105463234,15.69291352506731,15.69291352506731
28,331,Ally Brooke,10,16.867334772631466,17.536489567310745,16.867334772631466,16.867334772631466
28,333,Hannah Brown,10,16.5138163277524,17.168946466753283,16.5138163277524,16.5138163277524
28,324,Kel Mitchell,11,15.781036872912422,16.40709645084018,15.781036872912422,15.781036872912422
28,330,Lauren Alaina,11,76.94163185170814,79.99403239738048,76.94163185170814,76.94163185170814
28,331,Ally Brooke,11,15.808334636280005,16.435477161187094,15.808334636280005,15.808334636280005
28,333,Hannah Brown,11,16.459417451737128,17.112389498235462,16.459417451737128,16.459417451737128
29,334,Anne Heche,1,15.83134746949936,16.45940295118922,15.83134746949936,15.83134746949936
29,335,Jesse Metcalfe,1,15.625525922281172,16.245416126111436,15.625525922281172,15.625525922281172
29,336,Chrishell Stause,1,15.817814300639938,16.445332899357375,15.817814300639938,15.817814300639938
29,337,Skai Jackson,1,16.482300244431595,17.136180088792102,16.482300244431595,16.482300244431595
29,338,Justina Machado,1,15.94436815901644,16.576907356557545,15.94436815901644,15.94436815901644
29,339,Charles Oakley,1,15.829414634844706,16.45739343781834,15.829414634844706,15.829414634844706
29,340,Veron Davis,1,15.600135215324814,16.219018128226832,15.600135215324814,15.600135215324814
29,341,Johnny Weir,1,15.687424368481198,16.309770185045558,15.687424368481198,15.687424368481198
29,342,Nev Schulman,1,15.597128859333086,16.215892505169293,15.597128859333086,15.597128859333086
29,343,AJ McLean,1,15.321969891548424,15.929817530494741,15.321969891548424,15.321969891548424
29,344,Nelly,1,15.443073886169564,16.055725918918927,15.443073886169564,15.443073886169564
29,345,Kaitlyn Bristowe,1,15.581379481932894,16.199518324174306,15.581379481932894,15.581379481932894
29,346,Carole Baskin,1,79.83256775413007,82.99965646164259,15.966513550826011,79.83256775413007
29,347,Monica Aldama,1,15.77409879333453,16.39988312628268,15.77409879333453,15.77409879333453
29,348,Jeannie Mai,1,15.328140689267538,15.936233133865512,15.328140689267538,15.328140689267538
29,334,Anne Heche,2,15.664283944245538,16.28571174228255,15.664283944245538,15.664283944245538
29,335,Jesse Metcalfe,2,15.517317260876617,16.132914649891692,15.517317260876617,15.517317260876617
29,336,Chrishell Stause,2,15.394750405315794,16.005485366438563,15.394750405315794,15.394750405315794
29,337,Skai Jackson,2,78.83806532393123,81.96570049130489,78.83806532393123,78.83806532393123
29,338,Justina Machado,2,15.764109425518441,16.38949746388538,15.764109425518441,15.764109425518441
29,339,Charles Oakley,2,78.61916865581173,81.73811983386604,15.723833731162348,78.61916865581173
29,340,Veron Davis,2,15.73590788583531,16.36017712293633,15.73590788583531,15.73590788583531
29,341,Johnny Weir,2,15.561672693180961,16.179029734838057,15.561672693180961,15.561672693180961
29,342,Nev Schulman,2,15.677085202245875,16.29902084715285,15.677085202245875,15.677085202245875
29,343,AJ McLean,2,15.459612389688065,16.072920531957717,15.459612389688065,15.459612389688065
29,344,Nelly,2,15.576356477827147,16.194296049269326,15.576356477827147,15.576356477827147
29,345,Kaitlyn Bristowe,2,15.80488565981731,16.43189135817961,15.80488565981731,15.80488565981731
29,346,Carole Baskin,2,16.142922459408638,16.783338631225917,16.142922459408638,16.142922459408638
29,347,Monica Aldama,2,15.50684220158062,16.122024027838037,15.50684220158062,15.50684220158062
29,348,Jeannie Mai,2,15.934216593940869,16.566353062269837,15.934216593940869,15.934216593940869
29,334,Anne Heche,3,16.262184543182105,16.907332037182538,16.262184543182105,16.262184543182105
29,335,Jesse Metcalfe,3,15.921282549521706,16.552905903126007,15.921282549521706,15.921282549521706
29,336,Chrishell Stause,3,15.640548925616828,16.261035116593135,15.640548925616828,15.640548925616828
29,337,Skai Jackson,3,16.44946615714728,17.10204341949164,16.44946615714728,16.44946615714728
29,338,Justina Machado,3,15.690992236626139,16.313479596363035,15.690992236626139,15.690992236626139
29,340,Veron Davis,3,15.580762404708537,16.19887676648585,15.580762404708537,15.580762404708537
29,341,Johnny Weir,3,15.93689882922311,16.56914170621852,15.93689882922311,15.93689882922311
29,342,Nev Schulman,3,15.74557627926509,16.370229077367753,15.74557627926509,15.74557627926509
29,343,AJ McLean,3,15.551075626972382,16.168012265657783,15.551075626972382,15.551075626972382
29,344,Nelly,3,15.754557380129558,16.379566473212186,15.754557380129558,15.754557380129558
29,345,Kaitlyn Bristowe,3,15.836827543173055,16.46510042836046,15.836827543173055,15.836827543173055
29,346,Carole Baskin,3,78.70344650466832,81.82574112301167,78.70344650466832,78.70344650466832
29,347,Monica Aldama,3,15.835528086359135,16.463749419966568,15.835528086359135,15.835528086359135
29,348,Jeannie Mai,3,15.52189545428636,16.137674467731873,15.52189545428636,15.52189545428636
29,334,Anne Heche,4,77.68418979503808,16.153209766087308,77.68418979503808,15.536837959007618
29,335,Jesse Metcalfe,4,15.76725524537998,81.96384041786425,15.76725524537998,78.8362762268999
29,336,Chrishell Stause,4,16.270870649235235,16.91636273528835,16.270870649235235,16.270870649235235
29,337,Skai Jackson,4,15.7894485670393,16.41584185064921,15.7894485670393,15.7894485670393
29,338,Justina Machado,4,16.38102458477037,17.030886657849276,16.38102458477037,16.38102458477037
29,340,Veron Davis,4,15.91176728622753,16.543013153753456,15.91176728622753,15.91176728622753
29,341,Johnny Weir,4,15.60137916868316,16.22031143125217,15.60137916868316,15.60137916868316
29,342,Nev Schulman,4,15.48344745444607,16.09770117277023,15.48344745444607,15.48344745444607
29,343,AJ McLean,4,15.8445787330771,16.47315912066241,15.8445787330771,15.8445787330771
29,344,Nelly,4,77.57495148532232,80.65247685807078,77.57495148532232,77.57495148532232
29,345,Kaitlyn Bristowe,4,15.415335989552792,16.026887614516006,15.415335989552792,15.415335989552792
29,347,Monica Aldama,4,15.486964481462916,16.101357726008796,15.486964481462916,15.486964481462916
29,348,Jeannie Mai,4,77.81639874466781,80.90350272562148,77.81639874466781,77.81639874466781
29,335,Jesse Metcalfe,5,78.14428444094112,81.24439618445632,78.14428444094112,78.14428444094112
29,336,Chrishell Stause,5,81.86822314450586,85.11606963522162,16.37364462890117,81.86822314450586
29,337,Skai Jackson,5,15.614616681935303,16.234074098334585,15.614616681935303,15.614616681935303
29,338,Justina Machado,5,15.594378370659868,16.21303290010583,15.594378370659868,15.594378370659868
29,340,Veron Davis,5,15.494454579804632,16.109144968818534,15.494454579804632,15.494454579804632
29,341,Johnny Weir,5,16.061125132302095,16.69829627019059,16.061125132302095,16.061125132302095
29,342,Nev Schulman,5,15.383926347712668,15.994231900743369,15.383926347712668,15.383926347712668
29,343,AJ McLean,5,15.470478093529586,16.08421729606579,15.470478093529586,15.470478093529586
29,344,Nelly,5,15.542749852915305,16.159356194508437,15.542749852915305,15.542749852915305
29,345,Kaitlyn Bristowe,5,15.550764945048643,16.167689258473313,15.550764945048643,15.550764945048643
29,347,Monica Aldama,5,15.640162267282662,16.260633118889608,15.640162267282662,15.640162267282662
29,348,Jeannie Mai,5,15.697482657805716,16.320227503180405,15.697482657805716,15.697482657805716
29,336,Chrishell Stause,6,15.850528961627658,16.479345404524476,15.850528961627658,15.850528961627658
29,337,Skai Jackson,6,83.51464822409702,86.82781109413052,16.702929644819402,83.51464822409702
29,338,Justina Machado,6,15.753877225855708,16.37885933610438,15.753877225855708,15.753877225855708
29,340,Veron Davis,6,15.495806924306535,16.11055096304161,15.495806924306535,15.495806924306535
29,341,Johnny Weir,6,15.983865662945668,16.617971791154147,15.983865662945668,15.983865662945668
29,342,Nev Schulman,6,15.62501054188356,16.244880299729395,15.62501054188356,15.62501054188356
29,343,AJ McLean,6,15.303267615984396,15.910373305029687,15.303267615984396,15.303267615984396
29,344,Nelly,6,15.437433464813399,16.04986173281004,15.437433464813399,15.437433464813399
29,345,Kaitlyn Bristowe,6,15.53065528696132,16.146781817315347,15.53065528696132,15.53065528696132
29,347,Monica Aldama,6,15.65686458740054,16.277998047400562,15.65686458740054,15.65686458740054
29,348,Jeannie Mai,6,15.281687419896691,15.887936987220513,15.281687419896691,15.281687419896691
29,336,Chrishell Stause,7,15.427718815137744,16.039761687071717,15.427718815137744,15.427718815137744
29,337,Skai Jackson,7,15.590590906959049,16.20909518151713,15.590590906959049,15.590590906959049
29,338,Justina Machado,7,15.323280548885526,15.931180183754917,15.323280548885526,15.323280548885526
29,341,Johnny Weir,7,16.617254911433673,17.27648862845433,16.617254911433673,16.617254911433673
29,342,Nev Schulman,7,16.125198323183586,16.76491134948935,16.125198323183586,16.125198323183586
29,343,AJ McLean,7,15.427826691007862,16.03987384255427,15.427826691007862,15.427826691007862
29,344,Nelly,7,16.271011554730574,16.916509230735453,16.271011554730574,16.271011554730574
29,345,Kaitlyn Bristowe,7,15.304592459012827,15.911750706750805,15.304592459012827,15.304592459012827
29,347,Monica Aldama,7,78.34206436485897,81.45002236186737,15.668412872971793,78.34206436485897
29,348,Jeannie Mai,7,15.730079784472133,16.354117811247182,15.730079784472133,15.730079784472133
29,336,Chrishell Stause,8,15.96380366743946,16.597113903429943,15.96380366743946,15.96380366743946
29,337,Skai Jackson,8,15.403653403069345,16.014741560693764,15.403653403069345,15.403653403069345
29,338,Justina Machado,8,15.579974972111248,16.198058095147818,15.579974972111248,15.579974972111248
29,341,Johnny Weir,8,16.102616616769357,16.741433789798783,16.102616616769357,16.102616616769357
29,342,Nev Schulman,8,15.46688600569456,16.08048270422346,15.46688600569456,15.46688600569456
29,343,AJ McLean,8,15.570312979107143,16.188012795057443,15.570312979107143,15.570312979107143
29,344,Nelly,8,76.73323077630604,79.77736371001114,15.346646155261206,76.73323077630604
29,345,Kaitlyn Bristowe,8,15.735106614993393,16.359344064367846,15.735106614993393,15.735106614993393
29,337,Skai Jackson,9,16.77105055431361,17.436385596364044,16.77105055431361,16.77105055431361
29,338,Justina Machado,9,15.481184814494245,16.095348770185907,15.481184814494245,15.481184814494245
29,341,Johnny Weir,9,15.837806875471964,16.46611861237556,15.837806875471964,15.837806875471964
29,342,Nev Schulman,9,15.89241456669165,16.52289268013894,15.89241456669165,15.89241456669165
29,343,AJ McLean,9,15.312076893259214,15.919532060761274,15.312076893259214,15.312076893259214
29,344,Nelly,9,78.72379077365886,81.84689248247162,78.72379077365886,78.72379077365886
29,345,Kaitlyn Bristowe,9,15.764162853039974,16.389553010964196,15.764162853039974,15.764162853039974
29,337,Skai Jackson,10,15.509613187012866,16.124904942800526,15.509613187012866,15.509613187012866
29,338,Justina Machado,10,15.865731840450398,16.49515140644842,15.865731840450398,15.865731840450398
29,341,Johnny Weir,10,15.362251311412257,15.97169698025492,15.362251311412257,15.362251311412257
29,342,Nev Schulman,10,15.957337673001806,16.590391392403355,15.957337673001806,15.957337673001806
29,344,Nelly,10,81.0919923192355,84.30904446185127,81.0919923192355,81.0919923192355
29,345,Kaitlyn Bristowe,10,15.972082308279367,16.605720971510205,15.972082308279367,15.972082308279367
29,338,Justina Machado,11,15.331189552843538,15.939402950852807,15.331189552843538,15.331189552843538
29,342,Nev Schulman,11,15.363236742624734,15.972721505137475,15.363236742624734,15.363236742624734
29,344,Nelly,11,80.46194936640822,83.65400667324103,80.46194936640822,80.46194936640822
29,345,Kaitlyn Bristowe,11,15.93531134978494,16.56749124887116,15.93531134978494,15.93531134978494
30,349,Martin Kove,1,16.056869333807274,83.46935818599802,16.056869333807274,80.28434666903637
30,350,Brian Austin Green,1,15.639126501295372,16.259556262369294,15.639126501295372,15.639126501295372
30,351,Melora Hardin,1,15.638976851879264,16.25940067611576,15.638976851879264,15.638976851879264
30,352,Matt James,1,15.328845915163763,15.936966337228018,15.328845915163763,15.328845915163763
30,353,"Mike ""The Miz"" Mizanin",1,16.72616968514096,17.38972422960828,16.72616968514096,16.72616968514096
30,354,Suni Lee,1,15.422176204476687,16.0339991919684,15.422176204476687,15.422176204476687
30,355,Iman Shumpert,1,16.385128008799178,17.035152871429634,16.385128008799178,16.385128008799178
30,356,Cody Rigsby,1,15.732849917971444,16.356997840479163,15.732849917971444,15.732849917971444
30,357,Melanie C,1,15.276487022796731,15.882530281850716,15.276487022796731,15.276487022796731
30,358,Jimmie Allen,1,15.366630032961885,15.976249412859616,15.366630032961885,15.366630032961885
30,359,Olivia Jade,1,15.653146750954297,16.27413271829366,15.653146750954297,15.653146750954297
30,360,JoJo Siwa,1,15.894062754281013,16.524606254029266,15.894062754281013,15.894062754281013
30,361,Christine Chiu,1,15.626128014377521,16.246042104187314,15.626128014377521,15.626128014377521
30,362,Kenya Moore,1,15.507070086339208,16.122260953158214,15.507070086339208,15.507070086339208
30,363,Amanda Kloots,1,16.068280635326566,16.705735643738873,16.068280635326566,16.068280635326566
30,349,Martin Kove,2,76.94164552115527,79.99404660911696,76.94164552115527,76.94164552115527
30,350,Brian Austin Green,2,15.808389401098857,16.435534098616,15.808389401098857,15.808389401098857
30,351,Melora Hardin,2,15.561939879750259,16.179307521136142,15.561939879750259,15.561939879750259
30,352,Matt James,2,15.760112844321233,16.38534233176673,15.760112844321233,15.760112844321233
30,353,"Mike ""The Miz"" Mizanin",2,15.492054176141002,16.106649337210342,15.492054176141002,15.492054176141002
30,354,Suni Lee,2,15.44712197088172,16.05993459778131,15.44712197088172,15.44712197088172
30,355,Iman Shumpert,2,15.80378971781542,16.430751938363642,15.80378971781542,15.80378971781542
30,356,Cody Rigsby,2,15.782868176458928,16.409000405197567,15.782868176458928,15.782868176458928
30,357,Melanie C,2,15.86883492177365,16.498377592089795,15.86883492177365,15.86883492177365
30,358,Jimmie Allen,2,15.46367676183954,16.077146144408815,15.46367676183954,15.46367676183954
30,359,Olivia Jade,2,15.932733483438083,16.56481111434446,15.932733483438083,15.932733483438083
30,360,JoJo Siwa,2,16.11757596247854,16.756986597251718,16.11757596247854,16.11757596247854
30,361,Christine Chiu,2,22.09265803555116,22.96910996177284,22.09265803555116,22.09265803555116
30,362,Kenya Moore,2,15.518650557757017,16.134300840842926,15.518650557757017,15.518650557757017
30,363,Amanda Kloots,2,15.956133247478899,16.589139185347424,15.956133247478899,15.956133247478899
30,350,Brian Austin Green,3,15.634374664128654,16.25461591203991,15.634374664128654,15.634374664128654
30,351,Melora Hardin,3,15.284468582165015,15.890828482750832,15.284468582165015,15.284468582165015
30,352,Matt James,3,16.16029291295292,16.80139819911052,16.16029291295292,16.16029291295292
30,353,"Mike ""The Miz"" Mizanin",3,15.76487992074003,16.39029852591428,15.76487992074003,15.76487992074003
30,354,Suni Lee,3,15.419084656063239,16.030784996766247,15.419084656063239,15.419084656063239
30,355,Iman Shumpert,3,16.15198298848788,16.792758606332487,16.15198298848788,16.15198298848788
30,356,Cody Rigsby,3,76.53966446449726,79.5761183056023,15.307932892899451,76.53966446449726
30,357,Melanie C,3,15.600511136174564,16.21940896247235,15.600511136174564,15.600511136174564
30,358,Jimmie Allen,3,15.549532394174632,16.166407810287538,15.549532394174632,15.549532394174632
30,359,Olivia Jade,3,15.693190140369072,16.31576469454704,15.693190140369072,15.693190140369072
30,360,JoJo Siwa,3,15.975854483158317,16.609642794744428,15.975854483158317,15.975854483158317
30,361,Christine Chiu,3,15.695033381960535,16.317681060551177,15.695033381960535,15.695033381960535
30,362,Kenya Moore,3,15.621340995856487,16.241065176801676,15.621340995856487,15.621340995856487
30,363,Amanda Kloots,3,15.702018342369442,16.324943125779033,15.702018342369442,15.702018342369442
30,350,Brian Austin Green,4,78.28445737466261,81.39013000802485,15.656891474932522,15.656891474932522
30,351,Melora Hardin,4,15.602256560334087,16.221223630466827,15.602256560334087,15.602256560334087
30,352,Matt James,4,15.298495688386465,15.90541206724879,15.298495688386465,15.298495688386465
30,353,"Mike ""The Miz"" Mizanin",4,15.917326650074207,16.548793066668708,15.917326650074207,15.917326650074207
30,354,Suni Lee,4,15.922136339671484,16.55379356452931,15.922136339671484,15.922136339671484
30,355,Iman Shumpert,4,15.420936661420429,16.032710474209054,15.420936661420429,15.420936661420429
30,356,Cody Rigsby,4,15.675668304406237,16.297547738655407,15.675668304406237,15.675668304406237
30,357,Melanie C,4,15.346347154807985,15.955161879711344,15.346347154807985,15.346347154807985
30,358,Jimmie Allen,4,15.29412869059828,15.900871823506355,15.29412869059828,15.29412869059828
30,359,Olivia Jade,4,15.290734106307443,15.897342570497269,15.290734106307443,15.290734106307443
30,360,JoJo Siwa,4,15.879406285209857,16.509368338826626,15.879406285209857,15.879406285209857
30,362,Kenya Moore,4,16.62814130394938,17.28780690199018,16.62814130394938,16.62814130394938
30,363,Amanda Kloots,4,16.162609568936215,16.80380676063075,16.162609568936215,16.162609568936215
30,351,Melora Hardin,5,15.276632439910493,15.882681467899538,15.276632439910493,15.276632439910493
30,353,"Mike ""The Miz"" Mizanin",5,15.3766376424939,15.986654040651596,15.3766376424939,15.3766376424939
30,354,Suni Lee,5,15.400981543519956,16.01196370410025,15.400981543519956,15.400981543519956
30,355,Iman Shumpert,5,76.72456832657669,15.95367152134284,15.344913665315335,15.344913665315335
30,356,Cody Rigsby,5,15.281747672953255,15.887999630614507,15.281747672953255,15.281747672953255
30,357,Melanie C,5,15.362529293836753,15.971985990697457,15.362529293836753,15.362529293836753
30,358,Jimmie Allen,5,16.380572373311733,17.03041650642147,16.380572373311733,16.380572373311733
30,359,Olivia Jade,5,16.021108732435593,16.65669235420507,16.021108732435593,16.021108732435593
30,360,JoJo Siwa,5,15.820801813850203,16.448438932109454,15.820801813850203,15.820801813850203
30,362,Kenya Moore,5,15.913628329454196,16.544948027612826,15.913628329454196,15.913628329454196
30,363,Amanda Kloots,5,15.68504256181782,16.30729388821107,15.68504256181782,15.68504256181782
30,351,Melora Hardin,6,15.46212941094047,16.075537407565424,15.46212941094047,15.46212941094047
30,353,"Mike ""The Miz"" Mizanin",6,15.372612745471933,15.982469469373042,15.372612745471933,15.372612745471933
30,354,Suni Lee,6,15.757391553398556,16.382513082776395,15.757391553398556,15.757391553398556
30,355,Iman Shumpert,6,15.731753191004902,16.355857604557706,15.731753191004902,15.731753191004902
30,356,Cody Rigsby,6,15.968781692283807,16.602289414672562,15.968781692283807,15.968781692283807
30,358,Jimmie Allen,6,15.52461352550145,16.140500369283554,15.52461352550145,15.52461352550145
30,359,Olivia Jade,6,15.59321111770943,16.2118193403192,15.59321111770943,15.59321111770943
30,360,JoJo Siwa,6,15.979609245629527,16.613546514792183,15.979609245629527,15.979609245629527
30,362,Kenya Moore,6,15.558899275549667,80.88073145593602,15.558899275549667,77.79449637774833
30,363,Amanda Kloots,6,15.595473171850951,16.21417113385316,15.595473171850951,15.595473171850951
30,351,Melora Hardin,7,15.359128462608323,15.968450242924535,15.359128462608323,15.359128462608323
30,353,"Mike ""The Miz"" Mizanin",7,15.5425109156999,80.79553889131192,15.5425109156999,77.71255457849952
30,354,Suni Lee,7,16.703359398786514,17.366009021836916,16.703359398786514,16.703359398786514
30,355,Iman Shumpert,7,16.144331396193863,16.78480346284088,16.144331396193863,16.144331396193863
30,356,Cody Rigsby,7,15.748855016370792,16.37363788734414,15.748855016370792,15.748855016370792
30,358,Jimmie Allen,7,15.875705833486503,16.50552108412304,15.875705833486503,15.875705833486503
30,359,Olivia Jade,7,16.398371183242894,17.048921424292363,16.398371183242894,16.398371183242894
30,360,JoJo Siwa,7,15.727326506811822,16.351255306552943,15.727326506811822,15.727326506811822
30,363,Amanda Kloots,7,16.02520642312485,16.660952606994904,16.02520642312485,16.02520642312485
30,351,Melora Hardin,8,16.500195092185137,17.154784854463074,16.500195092185137,16.500195092185137
30,354,Suni Lee,8,15.376366263985098,15.9863718961129,15.376366263985098,15.376366263985098
30,355,Iman Shumpert,8,16.515189327012184,17.17037393514231,16.515189327012184,16.515189327012184
30,356,Cody Rigsby,8,15.980346265389253,16.614312773332824,15.980346265389253,15.980346265389253
30,358,Jimmie Allen,8,80.47935136634685,83.67209903901711,16.095870273269373,80.47935136634685
30,359,Olivia Jade,8,15.402198284939875,16.013228715644996,15.402198284939875,15.402198284939875
30,360,JoJo Siwa,8,15.68601613307278,16.308306082632168,15.68601613307278,15.68601613307278
30,363,Amanda Kloots,8,16.665575311276385,17.32672597769488,16.665575311276385,16.665575311276385
30,351,Melora Hardin,9,15.489411284570814,16.1039015978032,15.489411284570814,15.489411284570814
30,354,Suni Lee,9,17.384789454416197,18.07447252377627,17.384789454416197,17.384789454416197
30,355,Iman Shumpert,9,15.357412456439237,15.966666159980356,15.357412456439237,15.357412456439237
30,356,Cody Rigsby,9,96.18421467927864,100.0,96.18421467927864,96.18421467927864
30,360,JoJo Siwa,9,16.47124554987173,17.124686836394368,16.47124554987173,16.47124554987173
30,363,Amanda Kloots,9,15.36321575448526,15.972699684364134,15.36321575448526,15.36321575448526
30,355,Iman Shumpert,10,16.29123958923409,16.937539744495915,16.29123958923409,16.29123958923409
30,356,Cody Rigsby,10,95.28686550037001,99.06705150954261,95.28686550037001,95.28686550037001
30,360,JoJo Siwa,10,17.70873629328818,18.41127086428585,17.70873629328818,17.70873629328818
30,363,Amanda Kloots,10,15.407065141232735,16.01828864809762,15.407065141232735,15.407065141232735
31,364,Jason Lewis,1,15.745774654222316,16.370435322184417,15.745774654222316,15.745774654222316
31,365,Cheryl Ladd,1,15.381493286397566,15.991702315901183,15.381493286397566,15.381493286397566
31,366,Selma Blair,1,15.58602650606148,16.204349703360673,15.58602650606148,15.58602650606148
31,367,Joseph Baena,1,15.346742077811923,15.955572469957627,15.346742077811923,15.346742077811923
31,368,Trevor Donovan,1,15.37950261245163,15.989632668659612,15.37950261245163,15.37950261245163
31,369,Daniel Durant,1,15.846789307314566,16.475457392000216,15.846789307314566,15.846789307314566
31,370,Wayne Brady,1,15.518428533872733,16.134070008907536,15.518428533872733,15.518428533872733
31,371,Sam Champion,1,15.284033513833759,15.890376154546345,15.284033513833759,15.284033513833759
31,372,Jessie James Decker,1,15.3374713479738,15.94593395508381,15.3374713479738,15.3374713479738
31,373,Jordin Sparks,1,15.716348632061038,16.339841921531935,15.716348632061038,15.716348632061038
31,374,Heidi D'Amelio,1,15.433806775050286,16.046091166324462,15.433806775050286,15.433806775050286
31,375,Charli D'Amelio,1,15.93638973768303,16.56861241818329,15.93638973768303,15.93638973768303
31,376,Teresa Giudice,1,16.927196935102746,17.5987265598057,16.927196935102746,16.927196935102746
31,377,Vinny Guadagnino,1,76.93472283122877,15.99736985694871,15.386944566245756,15.386944566245756
31,378,Shangela,1,15.506171611086096,16.121326833920342,15.506171611086096,15.506171611086096
31,379,Gabby Windey,1,15.503361228819843,16.118404959186922,15.503361228819843,15.503361228819843
31,365,Cheryl Ladd,2,79.96735133471887,83.13978712761335,15.993470266943778,79.96735133471887
31,366,Selma Blair,2,15.345467529216458,15.954247357932005,15.345467529216458,15.345467529216458
31,367,Joseph Baena,2,15.486017548272876,16.10037322642828,15.486017548272876,15.486017548272876
31,368,Trevor Donovan,2,15.337831070683047,15.946307948582067,15.337831070683047,15.337831070683047
31,369,Daniel Durant,2,15.31747843974411,15.925147895441535,15.31747843974411,15.31747843974411
31,370,Wayne Brady,2,15.603475596313862,16.222491027600377,15.603475596313862,15.603475596313862
31,371,Sam Champion,2,15.567678683336068,16.185273992458846,15.567678683336068,15.567678683336068
31,372,Jessie James Decker,2,15.543125547799525,16.159746793824002,15.543125547799525,15.543125547799525
31,373,Jordin Sparks,2,15.391946310871749,16.002570028975555,15.391946310871749,15.391946310871749
