index,season,week,placement,Judge_Share,Has_Previous_Week,is_eliminated,log_fame,age_scaled,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,pred_V,pred_sigma,pred_total_score
270,23,2,11,0.0852272727272727,1,0,8.536943439409237,1.3247427690128857,0,0,0,1,0,0,0,0.07826236322461963,0.7376964156620601,0.1634896359518923
271,23,2,10,0.0738636363636363,1,0,9.85024283786452,0.6701456965311663,0,0,0,1,0,0,0,0.0784348158079429,0.7378230666826371,0.1522984521715792
272,23,2,4,0.0823863636363636,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.07720832005907809,0.7210289083687046,0.1595946836954417
273,23,2,5,0.0880681818181818,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.07595232452898198,0.7328294474237408,0.16402050634716378
262,23,3,8,0.0861538461538461,1,0,8.438305950397314,1.5429417931734588,1,0,0,0,0,0,0,0.08436694769432479,0.738223673348997,0.17052079384817087
263,23,3,6,0.0861538461538461,1,0,7.801956622350963,1.8338738253875564,1,0,0,0,0,0,0,0.08426227775522123,0.7379379055646891,0.17041612390906732
264,23,3,7,0.0769230769230769,1,0,9.108527058528477,-0.4935824323252238,0,0,0,0,0,1,0,0.08274480645577224,0.7253071187302746,0.15966788337884913
265,23,3,3,0.0984615384615384,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.08291757852230304,0.7267117305125781,0.18137911698384146
266,23,3,1,0.0953846153846153,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.08126706639948893,0.706793573367818,0.17665168178410423
267,23,3,9,0.0769230769230769,1,0,9.216310178262653,-0.4935824323252238,0,0,1,0,0,0,0,0.08201205890988983,0.7303221934059756,0.15893513583296673
268,23,3,12,0.0707692307692307,1,1,10.304768032452946,1.9793398414946053,0,0,0,0,1,0,0,0.08488542553928977,0.7491606351948376,0.15565465630852046
269,23,3,2,0.0892307692307692,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.08183274608398376,0.7152141101526492,0.17106351531475295
270,23,3,11,0.0769230769230769,1,0,8.536943439409237,1.3247427690128857,0,0,0,1,0,0,0,0.08479225460149252,0.7376964156620601,0.1617153315245694
271,23,3,10,0.0707692307692307,1,0,9.85024283786452,0.6701456965311663,0,0,0,1,0,0,0,0.08497909592277825,0.7378230666826371,0.15574832669200894
272,23,3,4,0.08,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.08365026638683754,0.7210289083687046,0.16365026638683755
273,23,3,5,0.0923076923076923,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.08228947572861803,0.7328294474237408,0.1745971680363103
262,23,4,8,0.0919540229885057,1,0,8.438305950397314,1.5429417931734588,1,0,0,0,0,0,0,0.09219277022666086,0.738223673348997,0.18414679321516658
263,23,4,6,0.0804597701149425,1,0,7.801956622350963,1.8338738253875564,1,0,0,0,0,0,0,0.0920783911729066,0.7379379055646891,0.1725381612878491
264,23,4,7,0.0842911877394636,1,0,9.108527058528477,-0.4935824323252238,0,0,0,0,0,1,0,0.09042016023461863,0.7253071187302746,0.17471134797408222
265,23,4,3,0.0881226053639846,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.09060895852431104,0.7267117305125781,0.17873156388829564
266,23,4,1,0.1149425287356321,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.08880534598345867,0.706793573367818,0.20374787471909078
267,23,4,9,0.0919540229885057,1,0,9.216310178262653,-0.4935824323252238,0,0,1,0,0,0,0,0.08961944350872204,0.7303221934059756,0.18157346649722775
269,23,4,2,0.10727969348659,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.08942349774312024,0.7152141101526492,0.19670319122971025
270,23,4,11,0.0689655172413793,1,1,8.536943439409237,1.3247427690128857,0,0,0,1,0,0,0,0.09265752832257292,0.7376964156620601,0.1616230455639522
271,23,4,10,0.0881226053639846,1,1,9.85024283786452,0.6701456965311663,0,0,0,1,0,0,0,0.09286170092183005,0.7378230666826371,0.18098430628581463
272,23,4,4,0.0881226053639846,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.09140961003285715,0.7210289083687046,0.17953221539684175
273,23,4,5,0.0957854406130268,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.08992259332894176,0.7328294474237408,0.18570803394196855
262,23,5,8,0.1043478260869565,1,0,8.438305950397314,1.5429417931734588,1,0,0,0,0,0,0,0.1131920771329362,0.738223673348997,0.2175399032198927
263,23,5,6,0.117391304347826,1,0,7.801956622350963,1.8338738253875564,1,0,0,0,0,0,0,0.11305164526780064,0.7379379055646891,0.23044294961562664
264,23,5,7,0.1043478260869565,1,0,9.108527058528477,-0.4935824323252238,0,0,0,0,0,1,0,0.1110157090028479,0.7253071187302746,0.2153635350898044
265,23,5,3,0.1043478260869565,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.1112475110250335,0.7267117305125781,0.21559533711199
266,23,5,1,0.108695652173913,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.10903307870739981,0.706793573367818,0.2177287308813128
267,23,5,9,0.1043478260869565,1,0,9.216310178262653,-0.4935824323252238,0,0,1,0,0,0,0,0.11003260816775544,0.7303221934059756,0.21438043425471193
269,23,5,2,0.1260869565217391,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.10979203064568574,0.7152141101526492,0.23587898716742484
272,23,5,4,0.1130434782608695,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.11223053178782366,0.7210289083687046,0.22527401004869316
273,23,5,5,0.117391304347826,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.11040480826271715,0.7328294474237408,0.22779611261054317
262,23,6,8,0.101639344262295,1,0,8.438305950397314,1.5429417931734588,1,0,0,0,0,0,0,0.1131920771329362,0.738223673348997,0.2148314213952312
263,23,6,6,0.1114754098360655,1,0,7.801956622350963,1.8338738253875564,1,0,0,0,0,0,0,0.11305164526780064,0.7379379055646891,0.22452705510386614
264,23,6,7,0.0983606557377049,1,0,9.108527058528477,-0.4935824323252238,0,0,0,0,0,1,0,0.1110157090028479,0.7253071187302746,0.20937636474055282
265,23,6,3,0.121311475409836,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.1112475110250335,0.7267117305125781,0.2325589864348695
266,23,6,1,0.121311475409836,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.10903307870739981,0.706793573367818,0.2303445541172358
267,23,6,9,0.0918032786885245,1,1,9.216310178262653,-0.4935824323252238,0,0,1,0,0,0,0,0.11003260816775544,0.7303221934059756,0.20183588685627996
269,23,6,2,0.1245901639344262,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.10979203064568574,0.7152141101526492,0.23438219458011195
272,23,6,4,0.1311475409836065,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.11223053178782366,0.7210289083687046,0.24337807277143017
273,23,6,5,0.0983606557377049,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.11040480826271715,0.7328294474237408,0.20876546400042206
262,23,7,8,0.1197822141560798,1,1,8.438305950397314,1.5429417931734588,1,0,0,0,0,0,0,0.12718676905667178,0.738223673348997,0.24696898321275157
263,23,7,6,0.1161524500907441,1,0,7.801956622350963,1.8338738253875564,1,0,0,0,0,0,0,0.12702897466282723,0.7379379055646891,0.24318142475357132
264,23,7,7,0.1197822141560798,1,0,9.108527058528477,-0.4935824323252238,0,0,0,0,0,1,0,0.12474132200988994,0.7253071187302746,0.24452353616596972
265,23,7,3,0.1343012704174228,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.125001783263092,0.7267117305125781,0.25930305368051476
266,23,7,1,0.1252268602540834,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.12251356589922356,0.706793573367818,0.24774042615330694
269,23,7,2,0.1343012704174228,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.12336635213077686,0.7152141101526492,0.25766762254819964
272,23,7,4,0.1252268602540834,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.1261063414433264,0.7210289083687046,0.2513332016974098
273,23,7,5,0.1252268602540834,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.12405489153419233,0.7328294474237408,0.24928175178827572
263,23,8,6,0.1144279745551985,1,0,7.801956622350963,1.8338738253875564,1,0,0,0,0,0,0,0.14553969871141337,0.7379379055646891,0.25996767326661185
264,23,8,7,0.1293533625406592,1,1,9.108527058528477,-0.4935824323252238,0,0,0,0,0,1,0,0.14291868819984627,0.7253071187302746,0.2722720507405055
265,23,8,3,0.1492538798546068,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.14321710399370463,0.7267117305125781,0.29247098384831144
266,23,8,1,0.1641792678400675,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.14036630238385833,0.706793573367818,0.3045455702239258
269,23,8,2,0.1741285314711756,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.14134335704036438,0.7152141101526492,0.31547188851153996
272,23,8,4,0.1492538798546068,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.14448261892986183,0.7210289083687046,0.2937364987844686
273,23,8,5,0.1194031038836854,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.1421322307409513,0.7328294474237408,0.2615353346246367
263,23,9,6,0.158590308370044,1,1,7.801956622350963,1.8338738253875564,1,0,0,0,0,0,0,0.16980850790659746,0.7379379055646891,0.32839881627664147
265,23,9,3,0.1629955947136563,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.16709861949142424,0.7267117305125781,0.33009421420508056
266,23,9,1,0.1762114537444934,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.16377244545099545,0.706793573367818,0.3399838991954889
269,23,9,2,0.158590308370044,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.16491242440404708,0.7152141101526492,0.3235027327740911
272,23,9,4,0.1762114537444934,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.16857515960346936,0.7210289083687046,0.3447866133479628
273,23,9,5,0.1674008810572687,1,0,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.16583284314346636,0.7328294474237408,0.33323372420073505
265,23,10,3,0.1911262798634812,1,0,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.20127720060111676,0.7267117305125781,0.39240348046459794
266,23,10,1,0.204778156996587,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.19727068635457642,0.706793573367818,0.4020488433511634
269,23,10,2,0.2013651877133105,1,0,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.1986438381682346,0.7152141101526492,0.4000090258815451
272,23,10,4,0.1979522184300341,1,0,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.2030557542554332,0.7210289083687046,0.4010079726854673
273,23,10,5,0.204778156996587,1,1,10.977025565366228,-0.2026504001111263,0,0,0,0,0,0,1,0.19975252062063886,0.7328294474237408,0.40453067761722583
265,23,11,3,0.2519161626669803,1,1,9.719889571324138,-0.6390484484322726,0,0,0,0,0,1,0,0.2515186936386467,0.7267117305125781,0.503434856305627
266,23,11,1,0.2584885858282496,1,0,7.054147130590257,-1.657310561181614,0,0,0,0,0,1,0,0.24651209961644796,0.706793573367818,0.5050006854446976
269,23,11,2,0.2562975590489603,1,1,7.181484364268752,-0.7117814564857969,0,0,0,0,0,1,0,0.24822800856841756,0.7152141101526492,0.5045255676173779
272,23,11,4,0.2332976924558098,1,1,8.248058401631058,-0.4935824323252238,0,0,0,1,0,0,0,0.2537411981764877,0.7210289083687046,0.48703889063229755
274,24,1,11,0.0695364238410596,0,0,8.599703346337405,1.9793398414946053,1,0,0,0,0,0,0,0.08536918369478014,0.7426670786270928,0.15490560753583973
275,24,1,10,0.0662251655629139,0,0,5.052047907891592,1.8338738253875564,1,0,0,0,0,0,0,0.08378780777584129,0.7260228860760093,0.15001297333875518
276,24,1,8,0.0927152317880794,0,0,8.559188855170884,-0.6390484484322726,1,0,0,0,0,0,0,0.08387568275266051,0.7202457623309844,0.1765909145407399
277,24,1,7,0.0927152317880794,0,0,8.2883571931613,0.597412688477642,0,0,0,0,0,1,0,0.08368229055200038,0.731007170384672,0.17639752234007977
278,24,1,5,0.0728476821192053,0,0,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.08152880310675209,0.7051778023083697,0.15437648522595737
279,24,1,4,0.1059602649006622,0,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.0828236246754946,0.7168241288755222,0.1887838895761568
280,24,1,2,0.0927152317880794,0,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.08330867455064515,0.725758483368958,0.17602390633872456
281,24,1,1,0.1026490066225165,0,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.08253242019731293,0.7161566694801645,0.1851814268198294
282,24,1,12,0.0562913907284768,0,0,8.054406223525618,0.5246796804241175,1,0,0,0,0,0,0,0.08431564594458331,0.7278942169363374,0.14060703667306013
283,24,1,9,0.0794701986754966,0,0,7.662703424285962,0.4519466723705931,0,0,0,1,0,0,0,0.0846152810965278,0.7264880718668905,0.1640854797720244
284,24,1,3,0.0894039735099337,0,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.08349145712515439,0.7101547081364079,0.1728954306350881
285,24,1,6,0.0794701986754966,0,0,5.377434539265183,-0.2026504001111263,0,0,0,0,0,0,1,0.08066912852824747,0.7088205055201203,0.16013932720374408
274,24,2,11,0.0762195121951219,1,0,8.599703346337405,1.9793398414946053,1,0,0,0,0,0,0,0.08536918369478014,0.7426670786270928,0.16158869588990205
275,24,2,10,0.0670731707317073,1,0,5.052047907891592,1.8338738253875564,1,0,0,0,0,0,0,0.08378780777584129,0.7260228860760093,0.1508609785075486
276,24,2,8,0.0914634146341463,1,0,8.559188855170884,-0.6390484484322726,1,0,0,0,0,0,0,0.08387568275266051,0.7202457623309844,0.1753390973868068
277,24,2,7,0.0853658536585365,1,0,8.2883571931613,0.597412688477642,0,0,0,0,0,1,0,0.08368229055200038,0.731007170384672,0.16904814421053688
278,24,2,5,0.0853658536585365,1,0,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.08152880310675209,0.7051778023083697,0.16689465676528858
279,24,2,4,0.0884146341463414,1,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.0828236246754946,0.7168241288755222,0.17123825882183602
280,24,2,2,0.0823170731707317,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.08330867455064515,0.725758483368958,0.16562574772137684
281,24,2,1,0.0975609756097561,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.08253242019731293,0.7161566694801645,0.180093395807069
282,24,2,12,0.0670731707317073,1,1,8.054406223525618,0.5246796804241175,1,0,0,0,0,0,0,0.08431564594458331,0.7278942169363374,0.15138881667629062
283,24,2,9,0.0853658536585365,1,0,7.662703424285962,0.4519466723705931,0,0,0,1,0,0,0,0.0846152810965278,0.7264880718668905,0.1699811347550643
284,24,2,3,0.0975609756097561,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.08349145712515439,0.7101547081364079,0.1810524327349105
285,24,2,6,0.0762195121951219,1,0,5.377434539265183,-0.2026504001111263,0,0,0,0,0,0,1,0.08066912852824747,0.7088205055201203,0.15688864072336936
274,24,3,11,0.0761904761904762,1,1,8.599703346337405,1.9793398414946053,1,0,0,0,0,0,0,0.09322992504643542,0.7426670786270928,0.1694204012369116
275,24,3,10,0.0761904761904762,1,0,5.052047907891592,1.8338738253875564,1,0,0,0,0,0,0,0.09150293701618767,0.7260228860760093,0.16769341320666387
276,24,3,8,0.1047619047619047,1,0,8.559188855170884,-0.6390484484322726,1,0,0,0,0,0,0,0.09159890346623133,0.7202457623309844,0.196360808228136
277,24,3,7,0.1047619047619047,1,0,8.2883571931613,0.597412688477642,0,0,0,0,0,1,0,0.0913877038319866,0.731007170384672,0.1961496085938913
278,24,3,5,0.0761904761904762,1,0,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.08903592460182846,0.7051778023083697,0.16522640079230466
279,24,3,4,0.1015873015873015,1,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.09044997253549464,0.7168241288755222,0.19203727412279614
280,24,3,2,0.0984126984126984,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.09097968550154276,0.725758483368958,0.18939238391424115
281,24,3,1,0.0888888888888888,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.09013195413003432,0.7161566694801645,0.17902084301892313
283,24,3,9,0.0825396825396825,1,0,7.662703424285962,0.4519466723705931,0,0,0,1,0,0,0,0.09240660356571619,0.7264880718668905,0.1749462861053987
284,24,3,3,0.1079365079365079,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.09117929858185775,0.7101547081364079,0.19911580651836563
285,24,3,6,0.0825396825396825,1,0,5.377434539265183,-0.2026504001111263,0,0,0,0,0,0,1,0.08809709172268483,0.7088205055201203,0.17063677426236734
275,24,4,10,0.0858895705521472,1,1,5.052047907891592,1.8338738253875564,1,0,0,0,0,0,0,0.10091084779222949,0.7260228860760093,0.1868004183443767
276,24,4,8,0.107361963190184,1,0,8.559188855170884,-0.6390484484322726,1,0,0,0,0,0,0,0.10101668107091215,0.7202457623309844,0.20837864426109615
277,24,4,7,0.1012269938650306,1,0,8.2883571931613,0.597412688477642,0,0,0,0,0,1,0,0.10078376686247234,0.731007170384672,0.20201076072750296
278,24,4,5,0.0981595092024539,1,0,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.09819018851762171,0.7051778023083697,0.1963496977200756
279,24,4,4,0.1104294478527607,1,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.09974962235065661,0.7168241288755222,0.2101790702034173
280,24,4,2,0.0950920245398773,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.10033379796548957,0.725758483368958,0.1954258225053669
281,24,4,1,0.1196319018404908,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.09939890675665489,0.7161566694801645,0.2190308085971457
283,24,4,9,0.0920245398773006,1,0,7.662703424285962,0.4519466723705931,0,0,0,1,0,0,0,0.10190742517660646,0.7264880718668905,0.19393196505390706
284,24,4,3,0.0981595092024539,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.10055393434386002,0.7101547081364079,0.19871344354631393
285,24,4,6,0.0920245398773006,1,0,5.377434539265183,-0.2026504001111263,0,0,0,0,0,0,1,0.0971548291634969,0.7088205055201203,0.1891793690407975
276,24,5,8,0.1118421052631579,1,0,8.559188855170884,-0.6390484484322726,1,0,0,0,0,0,0,0.1123544654307743,0.7202457623309844,0.2241965706939322
277,24,5,7,0.1184210526315789,1,0,8.2883571931613,0.597412688477642,0,0,0,0,0,1,0,0.11209540968767266,0.731007170384672,0.23051646231925155
278,24,5,5,0.0986842105263157,1,0,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.10921073652875185,0.7051778023083697,0.20789494705506756
279,24,5,4,0.125,1,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.11094519615292328,0.7168241288755222,0.23594519615292328
280,24,5,2,0.0953947368421052,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.11159493774239576,0.725758483368958,0.20698967458450096
281,24,5,1,0.1052631578947368,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.11055511737915483,0.7161566694801645,0.21581827527389164
283,24,5,9,0.1052631578947368,1,1,7.662703424285962,0.4519466723705931,0,0,0,1,0,0,0,0.11334518376333012,0.7264880718668905,0.21860834165806692
284,24,5,3,0.1282894736842105,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.11183978151326086,0.7101547081364079,0.24012925519747136
285,24,5,6,0.1118421052631579,1,0,5.377434539265183,-0.2026504001111263,0,0,0,0,0,0,1,0.10805917180173626,0.7088205055201203,0.21990127706489415
276,24,6,8,0.137546468401487,1,1,8.559188855170884,-0.6390484484322726,1,0,0,0,0,0,0,0.12671725611061718,0.7202457623309844,0.26426372451210417
277,24,6,7,0.1245353159851301,1,0,8.2883571931613,0.597412688477642,0,0,0,0,0,1,0,0.12642508407437744,0.731007170384672,0.25096040005950754
278,24,6,5,0.1171003717472119,1,0,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.12317164981101375,0.7051778023083697,0.24027202155822563
279,24,6,4,0.1282527881040892,1,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.1251278334265646,0.7168241288755222,0.25338062153065377
280,24,6,2,0.1152416356877323,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.1258606344868806,0.725758483368958,0.2411022701746129
281,24,6,1,0.1301115241635687,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.12468788907998776,0.7161566694801645,0.2547994132435565
284,24,6,3,0.1338289962825278,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.12613677776877727,0.7101547081364079,0.25996577405130505
285,24,6,6,0.1133828996282527,1,0,5.377434539265183,-0.2026504001111263,0,0,0,0,0,0,1,0.12187287524178139,0.7088205055201203,0.23525577487003407
277,24,7,7,0.1422924901185771,1,1,8.2883571931613,0.597412688477642,0,0,0,0,0,1,0,0.14476993271539038,0.731007170384672,0.28706242283396743
278,24,7,5,0.1225296442687747,1,0,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.14104441049921365,0.7051778023083697,0.26357405476798834
279,24,7,4,0.1541501976284585,1,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.14328444516065503,0.7168241288755222,0.2974346427891135
280,24,7,2,0.1264822134387351,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.1441235789525954,0.725758483368958,0.27060579239133054
281,24,7,1,0.1541501976284585,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.1427806629095396,0.7161566694801645,0.2969308605379981
284,24,7,3,0.1660079051383399,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.14443979186740324,0.7101547081364079,0.31044769700574315
285,24,7,6,0.1343873517786561,1,1,5.377434539265183,-0.2026504001111263,0,0,0,0,0,0,1,0.13955717789520278,0.7088205055201203,0.27394452967385885
278,24,8,5,0.166189111747851,1,1,4.816924373001481,-0.7117814564857969,0,0,0,0,0,1,0,0.1970794375340234,0.7051778023083697,0.3632685492818744
279,24,8,4,0.2063037249283667,1,0,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.2002094075170313,0.7168241288755222,0.406513132445398
280,24,8,2,0.1862464183381088,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.2013819177579268,0.725758483368958,0.3876283360960356
281,24,8,1,0.2148997134670487,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.19950547942560223,0.7161566694801645,0.41440519289265093
284,24,8,3,0.2263610315186246,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.20182375776541636,0.7101547081364079,0.42818478928404097
279,24,9,4,0.264026402640264,1,1,8.842908895145362,-1.3663785289675163,0,0,0,0,0,1,0,0.24935145128446634,0.7168241288755222,0.5133778539247303
280,24,9,2,0.231023102310231,1,0,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.25081175793957855,0.725758483368958,0.48183486024980954
281,24,9,1,0.2541254125412541,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.24847474177628395,0.7161566694801645,0.502600154317538
284,24,9,3,0.2508250825082508,1,0,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.25136204899967113,0.7101547081364079,0.5021871315079219
280,24,10,2,0.3150292500591764,1,1,8.071792354746878,0.0882816321029712,0,0,0,0,0,1,0,0.33412674728906505,0.725758483368958,0.6491559973482415
281,24,10,1,0.3439307536171316,1,0,6.974305245699062,-0.4935824323252238,0,0,0,0,0,1,0,0.33101341793234607,0.7161566694801645,0.6749441715494777
284,24,10,3,0.341039996323692,1,1,7.411645082671903,-1.3663785289675163,0,0,0,1,0,0,0,0.3348598347785889,0.7101547081364079,0.6758998311022808
286,25,1,10,0.0753138075313807,0,0,9.107920605597448,-1.293645520913992,1,0,0,0,0,0,0,0.07698655590251012,0.7170984758443051,0.1523003634338908
287,25,1,3,0.0794979079497907,0,0,9.973134745831276,-0.5663154403787483,1,0,0,0,0,0,0,0.07769577332733621,0.7269379068123937,0.1571936812771269
288,25,1,1,0.0920502092050209,0,0,6.758615647543506,-1.1481795048069432,1,0,0,0,0,0,0,0.07616180551174546,0.7083169483641083,0.16821201471676636
289,25,1,11,0.0753138075313807,0,0,9.358806178713374,0.3064806562635443,0,0,0,0,0,1,0,0.07719639611263494,0.7331724855144228,0.15251020364401563
290,25,1,8,0.0836820083682008,0,0,8.56587815522962,-0.4208494242716994,0,0,0,0,0,1,0,0.07651937313020173,0.7235862696217439,0.16020138149840252
291,25,1,6,0.0627615062761506,0,0,10.84291817619957,0.3064806562635443,0,0,0,0,0,1,0,0.07777104613170331,0.7396293156054108,0.1405325524078539
292,25,1,5,0.0794979079497907,0,0,5.321875707232602,-1.2209125128604676,0,0,0,0,0,1,0,0.07488861976239862,0.703093794336214,0.1543865277121893
293,25,1,13,0.0585774058577405,0,0,6.888771179760284,2.124805857601654,0,0,0,0,1,0,0,0.07741735712407756,0.7354669145083896,0.13599476298181806
294,25,1,2,0.0920502092050209,0,0,9.335448604982624,-0.5663154403787483,0,0,0,1,0,0,0,0.07791384747514506,0.7250882371257664,0.16996405668016595
295,25,1,12,0.0711297071129707,0,0,9.127773480757329,0.597412688477642,0,0,0,1,0,0,0,0.07843891103133672,0.7340606432470004,0.14956861814430744
296,25,1,9,0.0753138075313807,0,0,9.483061058033616,0.3064806562635443,0,0,0,1,0,0,0,0.07842611825665965,0.7331255902090679,0.15373992578804035
297,25,1,4,0.0669456066945606,0,0,7.613150556269905,0.0155486240494468,0,0,0,0,0,0,1,0.07510573500905568,0.7201737684473067,0.14205134170361627
298,25,1,7,0.0878661087866108,0,0,8.894729520993724,-0.2026504001111263,0,0,0,0,0,0,1,0.07547846122519505,0.7238375971513332,0.16334457001180586
286,25,2,10,0.0822669104204753,1,0,9.107920605597448,-1.293645520913992,1,0,0,0,0,0,0,0.07698655590251012,0.7170984758443051,0.15925346632298543
287,25,2,3,0.0877513711151736,1,0,9.973134745831276,-0.5663154403787483,1,0,0,0,0,0,0,0.07769577332733621,0.7269379068123937,0.1654471444425098
288,25,2,1,0.0877513711151736,1,0,6.758615647543506,-1.1481795048069432,1,0,0,0,0,0,0,0.07616180551174546,0.7083169483641083,0.16391317662691907
289,25,2,11,0.0694698354661791,1,0,9.358806178713374,0.3064806562635443,0,0,0,0,0,1,0,0.07719639611263494,0.7331724855144228,0.14666623157881403
290,25,2,8,0.0712979890310786,1,0,8.56587815522962,-0.4208494242716994,0,0,0,0,0,1,0,0.07651937313020173,0.7235862696217439,0.14781736216128033
291,25,2,6,0.0712979890310786,1,0,10.84291817619957,0.3064806562635443,0,0,0,0,0,1,0,0.07777104613170331,0.7396293156054108,0.14906903516278192
